device_id,refresh_day,cat_art,cat_edu,cat_ent,cat_finance,cat_game,cat_gj,cat_other,cat_party,cat_sh,cat_sport,cat_tech,cat_war
3d5e5cfa,30,,,,,,,,,,,,
48d09382c05ad9be2e336b2d0cdaf455463b0b57,30,,,,,,,,,,,,
382e20a253d2bd5578f722cb796185bcd79a6f46,30,,,,,,,,,,,,
1c0b1e0072b8c1488d4ff0b201b8654e4fc15ee5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CJL7N15C08003830,30,,,,,,,,,,,,
451ded94303bb5b203ae734c668a6da499ac4cfc,30,,,,,,,,,,,,
4a7bac47,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
881QAESHK9BXR,30,,,,,,,,,,,,
f775f7ebd0c65ee5ed6f0f4cbe890258d29891fc,30,,,,,,,,,,,,
6f96368d6081dd045111fcdfbb4afea0294a7bdb,30,,,,,,,,,,,,
0d424e967f4f1e7930c7f2f1abbbe527d7190fe0,30,,,,,,,,,,,,
XPUDU17228005746,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79BQADR6DFBM4,30,,,,,,,,,,,,
ae422aed1af46597cdd0b41c5e1b60368ab83182,30,,,,,,,,,,,,
92992a08,30,,,,,,,,,,,,
b164aaa8e67ddbedbce4daf641f411b6e6d4ead4,30,,,,,,,,,,,,
d74d61762882becb675eefa9ff2db3b0affe88eb,30,,,,,,,,,,,,
10584b43f089c2c553b659cdb7479483c082d05a,30,,,,,,,,,,,,
UDN7N17C26001777,30,,,,,,,,,,,,
143e326609fbde00e0d3accc89dee9ed3c2c68c5,30,,,,,,,,,,,,
2e465c8e72303ceae8a8275c7b715758c3967069,30,,,,,,,,,,,,
c05a386340bbfc7017b3cc91240851f412b7d27c,30,,,,,,,,,,,,
9367ac2a74ec827935da8bff59b2128997606f0b,30,,,,,,,,,,,,
7bb83d34bfa209d606d5e6550c3e070e48385717,30,,,,,,,,,,,,
2b0a8b31857f5d2df48263f5e3f35262984e0552,30,,,,,,,,,,,,
98895a47475a4c3335,30,,,,,,,,,,,,
9aa3459,30,,,,,,,,,,,,
212e8e875a83ed7db1835c31294db8047be0cd8d,30,,,,,,,,,,,,
5EF0218521000727,30,,,,,,,,,,,,
5e75c71f005daac8783f6ca94e58bc5139725dac,30,,,,,,,,,,,,
80f7fd2d91444c39c5366222fd1d29e8f76e673a,30,,,,,,,,,,,,
1be59327f911855a46d7e33c652ff9587bf7c707,30,,,,,,,,,,,,
fd479c6c9206eb0c0666ea2263828a23cf3df6f4,30,,,,,,,,,,,,
1d04a51,30,,,,,,,,,,,,
40627de994dd2575f141082653449e163d40de91,30,,,,,,,,,,,,
6ca3cfc649652f297c5d79ef9729c6e268b47ad1,30,,,,,,,,,,,,
2368c1,30,,,,,,,,,,,,
28DDU17506000359,30,,,,,,,,,,,,
b0b600bc,30,,,,,,,,,,,,
fd88ac88,30,,,,,,,,,,,,
15de38513269c0450967f82b3562fa0b039b2671,30,,,,,,,,,,,,
ee6b4b0df359f0d249722afe7c79e2f3219203ba,30,,,,,,,,,,,,
CJL7N16731000625,30,,,,,,,,,,,,
d53c598d4732138ffbdcab2564e33fe26ef8b381,30,,,,,,,,,,,,
A10ABNMK2CNC,30,,,,,,,,,,,,
c71c85acd0a6d55f0c618a54b3fa2e3d8ba80f91,30,,,,,,,,,,,,
f0605d08bb33bff94be7f10ca1877cb9ded3c3fb,30,,,,,,,,,,,,
KWG5T17117064999,30,,,,,,,,,,,,
29d26d6a,30,,,,,,,,,,,,
25830c7373914032c13f7bbc92e0c961cb552b6d,30,,,,,,,,,,,,
e90ee302a818e9838af14093bd9bc1f63dcd61cd,30,,,,,,,,,,,,
ccee81e6e9cf4b8c22d7c44d4f3c09416adc20b0,30,,,,,,,,,,,,
3f8bc49a,30,,,,,,,,,,,,
8607ec77cc835af139b17c8e70ade16862c0853c,30,,,,,,,,,,,,
7c6c489c3cdbb602bf7b395c8122eedb7c58ea6c,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eb347395,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ea1b279ff6c09589118ec6e987828c8868df2624,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2aa3328d,30,,,,,,,,,,,,
82cf965af4ece555864eeadbbd40d1d2fcd6fb43,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fe8414b6da6c2cafa0bbcea842e1cf49446c0764,30,,,,,,,,,,,,
5LM7N16412003627,30,,,,,,,,,,,,
98399c818f05d4e58a62f0e956a7f6d7492a2d91,30,,,,,,,,,,,,
2475c809,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d55f2c16d7c4a8e0f8c0a9806c4dfa728e99e1b5,30,,,,,,,,,,,,
e8c4d8c0,30,,,,,,,,,,,,
715926a108134fb23123a18923139346a88df16f,30,,,,,,,,,,,,
28e4f701,30,,,,,,,,,,,,
32a30ff1e462988e3be1147e232bf6f588f7a394,30,,,,,,,,,,,,
916098a3c063b7e0deb62d126062032acf70b400,30,,,,,,,,,,,,
bd159b6e,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
e196a01,30,,,,,,,,,,,,
9889194339324d5856,30,,,,,,,,,,,,
ce2bfe9d,30,,,,,,,,,,,,
494cdbc1862a842fd4d28b9776a0964110a71534,30,,,,,,,,,,,,
7e55a1e6ed0c0eb0b2481cc6dba541a84df15c23,30,,,,,,,,,,,,
90439710,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb7e591991e2edd3cf54ac0a1048db9d63587642,30,,,,,,,,,,,,
9d2c132b184b548ec0e15e94e187facfdea1b7ba,30,,,,,,,,,,,,
71c9592d,30,,,,,,,,,,,,
6859c62d69964d0b759f218d020a74692ad8335f,30,,,,,,,,,,,,
WJX7N17428001097,30,,,,,,,,,,,,
7f0ebe90739ddc23e97d4ac219798cca028fcce2,30,,,,,,,,,,,,
3HX7N16A28003986,30,,,,,,,,,,,,
ec2c8ff561160780ffc3713e52cdcca46dae9e29,30,,,,,,,,,,,,
622123171671815068,30,,,,,,,,,,,,
5cb21e8c3ae0e87a3bc200588ff87d04e4f8807f,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d199c835,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B7EDU17727004554,30,,,,,,,,,,,,
4a070a3b,30,,,,,,,,,,,,
1a1568793f18744570470e7191bd7e248558d125,30,,,,,,,,,,,,
e0311c0c,30,,,,,,,,,,,,
32dc99f6e78d8cf03204ef8e037d360c874d003b,30,,,,,,,,,,,,
f054c16856e6f7c83ec29b24c14c3cf924009ae8,30,,,,,,,,,,,,
34b5c8d7,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
de3897613a584fa86aaf9e4b5d4f957e04db020f,30,,,,,,,,,,,,
3628b9c16b173665117101ecc32a1468b83203ab,30,,,,,,,,,,,,
d43f53db901bda0f8ff031a479411f5d1ca738d5,1,,,,,,,,,,,,
UYT0217C07001698,1,,,,,,,,,,,,
d4cfde9f,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8f4ad9e3f914fc59e0898de82711b227d270ff0c,1,,,,,,,,,,,,
7f8dc3ae48953929cafb1797f88f48b19faf1ef9,1,,,,,,,,,,,,
S47SDYRWZSMV4HEM,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4dfab5db464f5d75399d15091cccd1a2def4f46e,1,,,,,,,,,,,,
CB512EGJ1E,1,,,,,,,,,,,,
8e1e80432130525fdfebb18d4ad876f48dbbe3a4,1,,,,,,,,,,,,
630c6c4954d397cbaaee144ed95cf9a5eebf7cf2,1,,,,,,,,,,,,
3HX7N16A28003986,1,,,,,,,,,,,,
e43dc0a136c3ba9469770c25b9d5c4737547106a,1,,,,,,,,,,,,
8FS7N16819010824,1,,,,,,,,,,,,
883b36c3aedaca189fe00b23a2d3c0dd935b51ad,1,,,,,,,,,,,,
ef964094,1,,,,,,,,,,,,
58e9123240bb657f89608555caae7f6e4215b1d7,1,,,,,,,,,,,,
CLB7N18502009866,1,,,,,,,,,,,,
bd928d972c6e2b417c86d71d22fec3379e9cdf3b,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167df9803183d87fd86d2f5eaeb6b17963d3c521,1,,,,,,,,,,,,
bb6d4d637e1f84bc74be677cd6b0b8d137abc85f,1,,,,,,,,,,,,
83e12493756872f45c69fb397d334b3b9dcf4396,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TEV0217124003611,1,,,,,,,,,,,,
567d099956e81bcf9a12afafdb3b0eb9a3b77c27,1,,,,,,,,,,,,
N8K7N17211000210,1,,,,,,,,,,,,
WJX5T17707001562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FFK0217B11002026,1,,,,,,,,,,,,
3af39222cb9bf0a0201e68bcc5fac9f8e2492002,1,,,,,,,,,,,,
03631113b89d0c66e0e6cad7e09cce70c6220e09,1,,,,,,,,,,,,
dfd49ded2de895dff22427c8f5e906d6b0caa393,1,,,,,,,,,,,,
4bbadcaf57fb4db3e5f223f8764a9c72b729fe8d,1,,,,,,,,,,,,
19697a5dcd1771f92517281bb455b24c37caa9a6,1,,,,,,,,,,,,
23f03a360c7c8327928275faa0a6f1b6c381972a,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9f6a4638cea0d2e8bd49e229e47c64d2fb0861c9,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
8c4c4f9de015019188069bd21c1e26f5db139d77,1,,,,,,,,,,,,
2aa3328d,1,,,,,,,,,,,,
202bb23af0d3953dd45313211b1a73fb7c159c0b,1,,,,,,,,,,,,
YCYNW18319001361,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ae422aed1af46597cdd0b41c5e1b60368ab83182,1,,,,,,,,,,,,
99e3d82f9905,1,,,,,,,,,,,,
64b87fb2,1,,,,,,,,,,,,
97416f633d2fe31f946008a5d48de1a4c1192c4e,1,,,,,,,,,,,,
4902bf6fa6b343afdad855c1819ead6db5056389,1,,,,,,,,,,,,
c09d30ead55a26aaf5f02e355747f02ed0ba1e68,1,,,,,,,,,,,,
dfc3e650ff2788514c98793baf29f1d2dc0c31c7,1,,,,,,,,,,,,
57f15d02f8ae07f649a45945cf2886e7d81a85bf,1,,,,,,,,,,,,
3cd20de4beeec9298f02650599e75cb47a9793d0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
98899a3352394b4648,1,,,,,,,,,,,,
CJL0216913003974,1,,,,,,,,,,,,
df15b41b,1,,,,,,,,,,,,
58fd925f,1,,,,,,,,,,,,
34e955ff9805,1,,,,,,,,,,,,
0815f81374c32102,1,,,,,,,,,,,,
0815f812e3d92602,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
UEU4C17207009891,1,,,,,,,,,,,,
e45b9601e6e450dffeac5ca030037a1a9e06ae68,1,,,,,,,,,,,,
8c1faab2,1,,,,,,,,,,,,
5EF0217B14002093,1,,,,,,,,,,,,
11dcc84d,1,,,,,,,,,,,,
763bfa2d99a66c4ffd0e9baf8457d4f700b797c3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fa592d0be45450cc7afec21cf14ac80c24711f20,1,,,,,,,,,,,,
dea225b7,1,,,,,,,,,,,,
SJE5T17930024683,1,,,,,,,,,,,,
db71184029342e75b442f403a906e031536337a2,1,,,,,,,,,,,,
6950762466e8be5e36d8f9588394bfd83333ff18,1,,,,,,,,,,,,
6f1493046bd2ef1e53da2ead934d08441ba49e99,1,,,,,,,,,,,,
e0c9e48cfcf23933390776f6d6d45b31058613df,1,,,,,,,,,,,,
36ce0549,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86e764b2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18e8dcee,1,,,,,,,,,,,,
5fc373f8f3bf6f60016b3e9f628e9d0f51db9663,1,,,,,,,,,,,,
bfb808fb15960090827fe5fea37b191803ba5ab0,1,,,,,,,,,,,,
4a716f736f6b75c9dbb2b1fdf52b0b40b5eb0874,1,,,,,,,,,,,,
08c3bbd80675e1b9ce5d517c6ed80e247e444ad1,1,,,,,,,,,,,,
c562cad870a5f751823dac29b232eac373d7c183,1,,,,,,,,,,,,
f571982c1965b5b1aef6dfe83b27a18b6073b436,1,,,,,,,,,,,,
NWP0217B01000581,1,,,,,,,,,,,,
a568a806,1,,,,,,,,,,,,
f77e9449cf7513798f77b17b8beeed8eb84b720b,1,,,,,,,,,,,,
379aa250,1,,,,,,,,,,,,
179d6e237ba519c1efce0b48a9d7cf91f3ba9560,1,,,,,,,,,,,,
76f0f3c84d050da64a481e0f3761159bb1710265,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0ff576b7d4876d5d4bc70c4591ba66c9239e59f2,1,,,,,,,,,,,,
9aef2bb7528ab67338f18fc8832d82a94fde97a9,1,,,,,,,,,,,,
9889d5393030585042,1,,,,,,,,,,,,
352ea7c76cdc726f7db096224f15c6587d123abb,1,,,,,,,,,,,,
f2c376e2,1,,,,,,,,,,,,
9e156e21aa578e951555251150a8c03ae372954b,1,,,,,,,,,,,,
A7J5T15424009640,1,,,,,,,,,,,,
a3edfc59a4a6f407403e2d931fad8e4c8a690527,1,,,,,,,,,,,,
a9336fdb,1,,,,,,,,,,,,
3fca29e0c52e97a1b4017c2533ea79fd5a8f916c,1,,,,,,,,,,,,
e8b3d444d312bf02cb0bebff93a68fe5aadf1ed1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
860BDML22TN9,1,,,,,,,,,,,,
a511caf7,1,,,,,,,,,,,,
29e6ed850904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CLB7N18329013407,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6ab56798993f6f40538812821664696a9dfb7ae8,1,,,,,,,,,,,,
484844e8a0c82dd34a0d1cdc52b8460773dfa37e,1,,,,,,,,,,,,
c668f2da9f63801b6517d257bd192dac6ed67480,1,,,,,,,,,,,,
dec5d72c35a381fa8660d36adee6827ac3792b21,1,,,,,,,,,,,,
1d9c672,1,,,,,,,,,,,,
5a4a517e541b6f5bdfdaecc139a7ab0a2ada8a9b,1,,,,,,,,,,,,
81521aefd8892f0c2e6cf35327ef2a53c80d051b,1,,,,,,,,,,,,
69DDU16601020193,1,,,,,,,,,,,,
9cb15728927dfaf69e5784eb40269b822645893f,1,,,,,,,,,,,,
KWG7N16330005295,1,,,,,,,,,,,,
PBV7N16929000310,1,,,,,,,,,,,,
2fc09c24eca40fb15387658057dec522a787f2dd,1,,,,,,,,,,,,
cf8f4ebff30dc3c0fff99b7012f4b847d89019b0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a3cfeb8dfbecfbf38146ece52517abfc61ed614,1,,,,,,,,,,,,
0e8a0c41a1d2e845f4a3c9724733fdf3f4f671b2,1,,,,,,,,,,,,
2EJ4C17B07003058,1,,,,,,,,,,,,
0230a56bcc34bc48518f5498f460610a0ff40d41,1,,,,,,,,,,,,
8a16ed5f47d8261b20829c4f097724d3b02e0f70,1,,,,,,,,,,,,
b406d56e2148742cb2efc7691c5e95a98f82e59e,1,,,,,,,,,,,,
2457679918da7778135039e9bd2a34a62c27e26f,1,,,,,,,,,,,,
2effb1a65117f91780d8cbabe033ae7b8f702b67,1,,,,,,,,,,,,
9b06562c2a5bef1b3a5e75086b88caf191352253,1,,,,,,,,,,,,
143e326609fbde00e0d3accc89dee9ed3c2c68c5,1,,,,,,,,,,,,
99828a4,1,,,,,,,,,,,,
25830c7373914032c13f7bbc92e0c961cb552b6d,1,,,,,,,,,,,,
e8ac9e4981ddf7390c0f917b7c7640be100252e7,1,,,,,,,,,,,,
e24e5e7627a3cfde117eae5622208339b8fe1f4d,1,,,,,,,,,,,,
12a08d606897b047d52b93b9e4abf31f0cf40520,1,,,,,,,,,,,,
32a30ff1e462988e3be1147e232bf6f588f7a394,1,,,,,,,,,,,,
FA77J1803881,1,,,,,,,,,,,,
FA75P1801972,1,,,,,,,,,,,,
3fa3694ac29acee7aba907572845d05e7fd5fec2,1,,,,,,,,,,,,
45eb6fd4,1,,,,,,,,,,,,
683dd6e20204744e18f1fe6bab53201a5f76746f,1,,,,,,,,,,,,
64bc752dc89aa11f1fda132dce054710c3344909,1,,,,,,,,,,,,
1284b4589b83f0aa3808181f35f17f2fdfe43831,1,,,,,,,,,,,,
e344f9d6a2254d3a6c7ac2b33c3f27dfe0514e05,1,,,,,,,,,,,,
76cac76b03f98d82f622b6015310cedbe8aeecdf,1,,,,,,,,,,,,
680cc86b078990b741605240a0745c610cf537cb,1,,,,,,,,,,,,
7ea876bcd6c02dadf93a01295330494ed5eb3dfd,1,,,,,,,,,,,,
332cc423,1,,,,,,,,,,,,
KWG5T16B18056788,1,,,,,,,,,,,,
5534cfc47f918728f27c88d1bcec18d6c47796a1,1,,,,,,,,,,,,
WJX7N17322008401,1,,,,,,,,,,,,
HMKNW17930001495,1,,,,,,,,,,,,
b6f408d52edf39b71ec2849f9318ca455db89091,1,,,,,,,,,,,,
cf2fe0200603,1,,,,,,,,,,,,
8f03041af51dcae2e3324f398ee5f969a3a18096,1,,,,,,,,,,,,
655ad2d9c8f32794573d06f0e2daba8dafbb2515,1,,,,,,,,,,,,
53edda95,1,,,,,,,,,,,,
6f16c5a42cba67f4853e292ee99093ea42b15e9b,1,,,,,,,,,,,,
d3101b78530cdf8679a6cdcc7b469888ea4645c3,1,,,,,,,,,,,,
7344fa00,1,,,,,,,,,,,,
37915909441f8384c7410b92600c04fc405e01a6,1,,,,,,,,,,,,
2929e392e0aaf265186a20d4f442f21d78648364,1,,,,,,,,,,,,
98891a35324c373845,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7ee5f8d1719e4cac487f0db050e252705961a9b8,1,,,,,,,,,,,,
153ee75a,1,,,,,,,,,,,,
a488399e83d4047d57ad1ac4c0bd2b4463372d7f,1,,,,,,,,,,,,
f043c5ba,1,,,,,,,,,,,,
8d6118eb7ed289d425b0e017227d2aa20574cf51,1,,,,,,,,,,,,
299229e6ebe6d9933b1b5ac1a6af397153113b71,1,,,,,,,,,,,,
58b11a7e,1,,,,,,,,,,,,
3d5e5cfa,1,,,,,,,,,,,,
abf626280f4ee1b0f4df4e7ece7d9c07f01d0e93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3c2a7d3c6724987f91e4f591dae04616beae9b04,1,,,,,,,,,,,,
c4f06426cddb6b2613a5a24c5ae78d1dfb7fd445,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
917b09601d12d8c3f2e71a2a0f977a6b4b7b4dac,1,,,,,,,,,,,,
WGY0217328003966,1,,,,,,,,,,,,
9734a630dbe1ff0429c0888723b38353d982c597,1,,,,,,,,,,,,
8cd4124b52ae188b9f66e1347d6f4851866104b1,1,,,,,,,,,,,,
SJE5T17513011042,1,,,,,,,,,,,,
GWY0216A21003334,1,,,,,,,,,,,,
fd88a34b7d407f8cadd5a8ae4c6ae1169b188334,1,,,,,,,,,,,,
14441530817a286a38760018ce1020d4bff574cb,1,,,,,,,,,,,,
d45352cf3b5ac3a75baae41f32e280b0aea880dc,1,,,,,,,,,,,,
b8993182e6f5c205f95ec7de56427e89b54ed9bc,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76761b69fc1da40bebfb2e33f0c5c124e34f4a33,1,,,,,,,,,,,,
590d50fb329f25109584135cfb0221f86524fb5a,1,,,,,,,,,,,,
b1933e167f862c23ab783799aed27ff7dce5d416,1,,,,,,,,,,,,
009acdae5274,1,,,,,,,,,,,,
1699c975d1f1b87631bad05154b3e95cefa5f00f,1,,,,,,,,,,,,
a63fe54c,1,,,,,,,,,,,,
cdeda9cf28a74134ebce4eff33d61b833ba32d34,1,,,,,,,,,,,,
00809fc9ad80e3beae7c45257ecc25c4a98cbc05,1,,,,,,,,,,,,
e652a72,1,,,,,,,,,,,,
5EF0218521000727,1,,,,,,,,,,,,
8d8b125d59ed9000413b898daf13903dba85bfb8,1,,,,,,,,,,,,
77d6ff211aebe3705c18698d5c4181df9ef49a12,1,,,,,,,,,,,,
c0279bc0a7c8039366aa42f698ed23125d02fd26,1,,,,,,,,,,,,
8FS5T16614011800,1,,,,,,,,,,,,
00534e476ec61e1d7994ac6de0b75eb9fb91dbf4,1,,,,,,,,,,,,
ce05ca801e729c6d2fbb5142b6e1e867def0929f,1,,,,,,,,,,,,
9YE0218530010081,1,,,,,,,,,,,,
711bc47f,1,,,,,,,,,,,,
abb2dcb,1,,,,,,,,,,,,
a493ee35c01a88477b925b6f7a371cd3e529481e,1,,,,,,,,,,,,
c0011e67d696c0ef7a6d25819c19097f9dc93130,1,,,,,,,,,,,,
52f8363262127b79204fe44c9db0b5e9cbbe26e9,1,,,,,,,,,,,,
2f8d64b725406e71e0fb51f7c619d113179898de,1,,,,,,,,,,,,
3ae304b4ea2ddb7e36653d40d712ff7663f5e518,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25f91bc6,1,,,,,,,,,,,,
IVS48SRGLFUKSSPN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0199c0734ccbbb359b1a6578d34ceba7ff7caaf9,1,,,,,,,,,,,,
e36d1f512fe372180088accbf13ba081dfe869a9,1,,,,,,,,,,,,
d0c9c0e62ad7b0cd40715b70e6d4fa2bb5e71fb8,1,,,,,,,,,,,,
315adcbd,1,,,,,,,,,,,,
8587922a,1,,,,,,,,,,,,
bd43eb75cb8c750298c12435717b9c878f0a0f36,1,,,,,,,,,,,,
7c4150f59f4d1fc9e7184097ce221493eb6c6950,1,,,,,,,,,,,,
dd93bcbf209beb8111a7dd0a286ec01fe0de2f49,1,,,,,,,,,,,,
98891a433836314630,1,,,,,,,,,,,,
28DDU17506000359,1,,,,,,,,,,,,
870df4c44da1497c6785270f2185f524986bb5cb,1,,,,,,,,,,,,
742698fe503359cc6df13d8602f204266efad543,1,,,,,,,,,,,,
481b4f7c8734f182dc348a3f5905f5e2e15dee86,1,,,,,,,,,,,,
ce1fdc4a51def2a94b10d2fb274e95478f4d122c,1,,,,,,,,,,,,
a4db28a9efe3decaa3fef21efe3b0ef81f6b4eb6,1,,,,,,,,,,,,
c940849cd5de883877d39390fe8579403d2f87ab,1,,,,,,,,,,,,
53cd0e5421cb155f71ed10828051e91c764ebf14,1,,,,,,,,,,,,
0b6efc4514fe51c80bac690f66db8d5e44d3a908,1,,,,,,,,,,,,
7fefa485,1,,,,,,,,,,,,
ce0517157b90d92001,1,,,,,,,,,,,,
9f042fab7a412eabcc6f8e71b0884ea8d624aa3f,1,,,,,,,,,,,,
c26f339c8a51177797205daf52da302cb0eb433e,1,,,,,,,,,,,,
954c9fd4931e6e57a12c69278192d8ebe3a2b8fa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95ee05afbe6c58efbed227beed8e3f29238279a9,1,,,,,,,,,,,,
7e85fb0b,1,,,,,,,,,,,,
e3c034ba0b5e60a9e15468eb9c454f7643f0bc41,1,,,,,,,,,,,,
31deae64,1,,,,,,,,,,,,
1d20b3715e2437c90d208ccf433f39e19e71b6f0,1,,,,,,,,,,,,
deb66e4ee4713b03706fa60916cc4488f4871f01,1,,,,,,,,,,,,
543d13b4,1,,,,,,,,,,,,
57X0217902000428,1,,,,,,,,,,,,
8e68ffe9246ca6f91702951bcb9cf6fefce99dd0,1,,,,,,,,,,,,
279c214,1,,,,,,,,,,,,
GSLDU16823000054,1,,,,,,,,,,,,
efff30367d32a436fca06a6be1aa3fcccbf108dc,1,,,,,,,,,,,,
881b1f9c8675974f0d3eb72e9ecbee9e86c1996e,1,,,,,,,,,,,,
8f9ec4a0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
97bafe42a9f4daebad2fa5b9be37ffdfa7a0cc66,1,,,,,,,,,,,,
3605d43f,1,,,,,,,,,,,,
QLXGL17531600152,1,,,,,,,,,,,,
155caca89bd02bb6449f12de43a1d68a5c5ed6e7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27c6e9a4160f57b7758bebcd4daf30739442f473,1,,,,,,,,,,,,
1ca5dfe6fc0df40147aabfb9fd5a5c431fe62d6a,1,,,,,,,,,,,,
Y2J7N17309000914,1,,,,,,,,,,,,
9889d5375a54473638,1,,,,,,,,,,,,
2d128e9aac078d473f5830adc30cf55424b6395a,1,,,,,,,,,,,,
5092d95399dc5e1e48bb1d8b4c9e93449eb38845,1,,,,,,,,,,,,
078e1eff952af4fcb3622d95650f52a9a0684d11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2c64aa8120a6edf6815ba5e394acb384e880bad6,1,,,,,,,,,,,,
b0b47c72e099d637caad2b2fbabe97882e608490,1,,,,,,,,,,,,
PBV7N16321017693,1,,,,,,,,,,,,
c86d7907250e6f33c7213fe3a4c429afebf9a492,1,,,,,,,,,,,,
43e3a05f387302c6e44b66ce421f36515ebc752d,1,,,,,,,,,,,,
4bedf270302284520ccbd528466303dc0719d98d,1,,,,,,,,,,,,
P7CDU17C23018038,1,,,,,,,,,,,,
706572b2f268dfe89c7e16ec118a50e179cf9ed0,1,,,,,,,,,,,,
0927d2760704,1,,,,,,,,,,,,
8cc51caf73c73e70818d3129e1893769be0e7d1f,1,,,,,,,,,,,,
bdbd341b2df8a8f9cd5b1f4925fa797e0217c34f,1,,,,,,,,,,,,
010cb6b23441212ad60668a5abff9c1345b862ca,1,,,,,,,,,,,,
WTK7N16A22012298,1,,,,,,,,,,,,
fb5647238c303fa70da1a588e92b35827b2d843b,1,,,,,,,,,,,,
f76476a7acd5ac4b16ab5002c1cf71dba49ef20b,1,,,,,,,,,,,,
59ffd38496e0285e7b50d1b50123b314e29ff857,1,,,,,,,,,,,,
4b332244,1,,,,,,,,,,,,
8caf91aad0469aa79076110cb88dcf83c6684553,1,,,,,,,,,,,,
FFKDU17322004291,1,,,,,,,,,,,,
c92f215dd293b93b339179d22f67a8edc9c2d576,1,,,,,,,,,,,,
cb98b2d6e83218f91a51d93fffe0f0e2974c9ebf,1,,,,,,,,,,,,
7dba363d298bb0837ae3e6c6cfac8ecc73b2844b,1,,,,,,,,,,,,
9e0aaa33,1,,,,,,,,,,,,
M92QACPSYRG54,1,,,,,,,,,,,,
